price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
2300,2003.0,dodge dakota,good,6.0,gas,198000.0,manual,pickup,grey,,2018-05-03,18
6900,2011.0,honda civic lx,excellent,4.0,gas,97000.0,automatic,sedan,red,,2018-09-27,15
6790,2002.0,toyota tundra,excellent,6.0,gas,204433.0,automatic,truck,red,,2019-03-02,46
5990,2009.0,nissan murano,excellent,6.0,gas,147845.0,automatic,SUV,white,1.0,2018-08-01,9
9890,2017.0,hyundai elantra,excellent,4.0,gas,51759.0,automatic,sedan,blue,,2018-05-25,28
16290,2018.0,hyundai sonata,excellent,4.0,gas,16722.0,automatic,sedan,,,2018-07-25,30
7290,2014.0,chevrolet cruze,excellent,4.0,gas,77526.0,automatic,sedan,white,,2018-09-27,77
5699,2010.0,toyota prius,good,4.0,gas,103874.0,automatic,hatchback,silver,,2018-09-14,16
19000,2014.0,jeep grand cherokee,excellent,6.0,gas,92298.0,automatic,SUV,white,1.0,2018-09-21,11
28998,2015.0,chevrolet silverado 3500hd,excellent,8.0,diesel,123742.0,automatic,other,white,1.0,2018-12-06,44
5500,2005.0,honda pilot,like new,6.0,gas,190333.0,automatic,SUV,blue,,2019-02-14,74
2600,2004.0,hyundai santa fe,fair,6.0,gas,135000.0,automatic,SUV,,1.0,2018-05-06,1
7498,2013.0,ford focus,excellent,4.0,gas,78128.0,automatic,hatchback,grey,,2018-09-30,35
7998,2008.0,ford edge,excellent,6.0,gas,86094.0,automatic,SUV,,1.0,2019-02-13,1
18998,2016.0,ford f-150,excellent,6.0,gas,65728.5,automatic,truck,grey,,2018-08-18,23
4000,2006.0,toyota camry,good,4.0,gas,157900.0,automatic,sedan,red,,2019-01-31,34
23000,2015.0,chevrolet silverado 1500,good,8.0,gas,98500.0,automatic,pickup,white,1.0,2018-06-05,120
13879,2010.0,chevrolet silverado 1500,excellent,8.0,gas,62054.0,automatic,truck,blue,,2019-01-09,65
6200,2006.0,bmw x5,good,6.0,gas,133113.0,automatic,SUV,black,1.0,2018-06-27,71
10500,2009.0,jeep grand cherokee,excellent,6.0,gas,176650.0,automatic,SUV,black,1.0,2019-02-19,19
16846,2014.0,ford f-150,excellent,8.0,gas,81975.0,automatic,truck,white,,2018-07-16,8
9750,2009.0,bmw x5,excellent,6.0,gas,117000.0,automatic,SUV,,1.0,2018-08-13,102
2500,2008.0,dodge charger,fair,6.0,gas,151000.0,automatic,sedan,black,,2019-03-25,51
11700,2008.0,toyota 4runner,excellent,6.0,gas,147301.0,automatic,SUV,silver,1.0,2018-11-14,24
25000,2015.0,jeep wrangler,excellent,6.0,gas,31189.0,automatic,offroad,,1.0,2018-10-18,88
4700,2009.0,nissan altima,excellent,4.0,gas,190159.0,automatic,sedan,black,,2018-05-31,128
27900,2017.0,nissan murano,good,6.0,gas,30090.0,automatic,SUV,,1.0,2018-06-27,49
11990,2015.0,ford fusion,good,4.0,gas,62274.0,automatic,sedan,grey,,2018-07-28,17
11975,2015.0,nissan altima,good,4.0,gas,69424.0,automatic,sedan,,,2018-12-24,55
7990,2010.0,ford escape,good,6.0,gas,123355.0,automatic,SUV,custom,,2018-11-26,23
6450,2004.0,nissan frontier,excellent,6.0,gas,195923.0,automatic,truck,red,,2018-12-01,20
5200,2007.0,ford taurus,excellent,6.0,gas,122783.0,automatic,sedan,white,,2018-09-08,94
8800,2008.0,chevrolet tahoe,excellent,8.0,gas,194745.0,automatic,SUV,silver,,2018-10-17,13
10500,2003.0,jeep wrangler,good,6.0,gas,161100.0,manual,SUV,black,1.0,2018-07-13,24
2995,2005.0,acura tl,fair,6.0,gas,183000.0,automatic,sedan,blue,,2019-02-15,3
6500,2002.0,ford f150,excellent,8.0,gas,120.0,automatic,pickup,,,2019-04-12,32
5650,2006.0,chevrolet trailblazer,excellent,6.0,gas,118895.0,automatic,SUV,white,,2019-01-07,73
8000,2005.0,chevrolet silverado,good,8.0,gas,153000.0,automatic,truck,grey,1.0,2018-07-04,78
2500,2002.0,ram 1500,good,8.0,gas,170000.0,automatic,truck,black,1.0,2018-08-14,32
7988,2011.0,volkswagen jetta,excellent,5.0,gas,106599.0,automatic,sedan,,,2018-07-06,61
15800,2010.0,chevrolet silverado,good,8.0,gas,130500.0,automatic,pickup,white,1.0,2019-02-10,21
4700,2003.0,toyota camry,excellent,4.0,gas,167560.0,automatic,sedan,silver,,2018-11-12,24
10500,2012.0,nissan frontier,excellent,6.0,gas,135000.0,automatic,truck,grey,1.0,2019-04-09,26
4750,2010.0,nissan altima,excellent,4.0,gas,190723.0,automatic,sedan,white,,2019-02-02,52
7850,2010.0,subaru forester,excellent,4.0,gas,131115.0,automatic,wagon,white,1.0,2019-02-22,130
21000,2016.0,ram 1500,good,6.0,gas,40485.0,automatic,truck,white,1.0,2019-04-07,11
7990,2007.0,chevrolet tahoe,excellent,8.0,gas,147488.0,automatic,SUV,blue,,2019-02-16,47
2500,2003.0,ford expedition,fair,8.0,gas,176000.0,automatic,SUV,white,,2018-12-08,99
8500,2015.0,chevrolet malibu,good,4.0,gas,40750.0,automatic,sedan,black,,2019-03-15,52
13995,2011.0,chevrolet tahoe,excellent,8.0,other,95100.0,automatic,SUV,black,1.0,2018-09-26,56
5988,2004.0,cadillac escalade,excellent,8.0,gas,156380.0,automatic,SUV,white,1.0,2018-11-21,73
18600,2012.0,ford mustang gt coupe 2d,good,8.0,gas,96562.0,other,coupe,red,,2018-09-08,8
3350,2009.0,toyota camry le,good,4.0,gas,191000.0,automatic,sedan,silver,,2019-02-07,4
4400,2007.0,toyota camry,good,4.0,gas,172.0,automatic,sedan,grey,,2018-10-11,55
6900,2014.0,kia soul,excellent,4.0,gas,141000.0,automatic,sedan,silver,,2018-07-03,27
9500,2012.0,chrysler town & country,excellent,6.0,gas,76700.0,automatic,mini-van,red,,2019-02-07,43
13500,2013.0,ford f-150,excellent,8.0,gas,127000.0,automatic,pickup,,1.0,2019-03-25,74
2700,2001.0,dodge dakota,excellent,6.0,gas,106000.0,automatic,pickup,,1.0,2018-10-26,39
7000,2008.0,ford f250 super duty,excellent,8.0,gas,180000.0,automatic,truck,white,,2019-04-08,14
14000,2006.0,toyota tacoma,good,6.0,gas,144000.0,manual,truck,white,1.0,2019-01-28,26
3300,2009.0,gmc acadia,fair,6.0,gas,169000.0,automatic,SUV,green,,2018-10-31,59
6995,2010.0,honda accord,excellent,4.0,gas,155134.0,automatic,sedan,silver,,2019-03-21,49
7495,2007.0,toyota camry,excellent,6.0,gas,93136.0,automatic,sedan,white,,2018-05-08,19
4495,2005.0,toyota camry,excellent,4.0,gas,163594.0,automatic,sedan,silver,,2018-08-11,32
6995,2006.0,honda cr-v,excellent,4.0,gas,127162.0,automatic,SUV,brown,1.0,2018-08-01,7
6495,2005.0,toyota rav4,excellent,4.0,gas,133456.5,automatic,SUV,green,,2019-03-12,63
9999,2001.0,dodge grand caravan,good,6.0,gas,58000.0,automatic,van,,,2018-11-17,9
5500,2001.0,jeep cherokee,good,6.0,gas,149000.0,automatic,SUV,white,1.0,2018-11-17,19
4500,2011.0,honda civic,excellent,4.0,gas,90000.0,manual,sedan,black,,2018-11-15,16
3200,2008.0,nissan sentra,excellent,4.0,gas,121326.0,automatic,sedan,,,2019-02-17,133
6400,2008.0,toyota prius,excellent,4.0,hybrid,142836.0,other,hatchback,,,2019-04-08,19
10000,2013.0,toyota tacoma,excellent,4.0,gas,93300.0,automatic,pickup,white,,2019-04-03,37
4400,2007.0,honda civic,excellent,4.0,gas,162000.0,automatic,sedan,blue,,2019-02-09,29
7980,2010.0,chevrolet equinox,good,4.0,gas,131660.0,automatic,SUV,grey,1.0,2018-09-29,78
9890,2012.0,ford mustang,good,6.0,gas,100789.0,automatic,coupe,black,,2018-06-09,18
26975,2016.0,gmc sierra 1500,like new,8.0,gas,44363.0,automatic,pickup,,1.0,2019-02-11,54
19475,2008.0,chevrolet silverado 2500hd,excellent,8.0,diesel,125792.0,automatic,pickup,black,1.0,2019-01-15,22
6980,2010.0,chevrolet malibu,good,4.0,gas,130062.0,automatic,sedan,custom,,2019-04-12,23
5500,2010.0,chevrolet impala,excellent,6.0,gas,93000.0,automatic,sedan,black,,2018-07-30,11
3500,2003.0,toyota highlander,good,4.0,gas,182000.0,automatic,SUV,blue,,2019-01-07,71
3200,2006.0,honda civic,excellent,4.0,gas,158000.0,automatic,coupe,black,,2018-06-10,19
19500,2013.0,chevrolet silverado 1500,like new,8.0,gas,132475.0,automatic,pickup,white,1.0,2019-01-14,43
5200,2006.0,subaru impreza,good,4.0,gas,200000.0,manual,sedan,,1.0,2018-12-19,49
2500,2003.0,chevrolet silverado,good,8.0,gas,203000.0,automatic,pickup,silver,1.0,2018-08-26,8
3995,2002.0,jeep grand cherokee laredo,excellent,6.0,gas,138450.0,automatic,SUV,white,1.0,2018-06-08,36
5300,2008.0,honda civic,excellent,4.0,gas,64000.0,automatic,coupe,brown,,2018-12-10,23
2999,2006.0,hyundai sonata,good,5.0,gas,180000.0,manual,sedan,blue,,2018-12-17,44
20000,2007.0,ford f-250,excellent,8.0,diesel,168300.0,automatic,truck,white,1.0,2018-07-16,16
4499,2010.0,honda civic lx,good,4.0,gas,142000.0,automatic,sedan,blue,,2018-07-29,3
6800,2002.0,ford f-150,good,8.0,gas,172127.0,automatic,truck,black,1.0,2018-11-18,58
6998,2007.0,ford edge,excellent,6.0,gas,139286.0,automatic,SUV,red,,2018-10-26,31
5500,2008.0,gmc sierra,good,8.0,gas,198000.0,automatic,truck,green,,2019-02-20,40
5500,2013.0,volkswagen jetta,excellent,4.0,gas,109000.0,automatic,sedan,,,2018-07-03,62
11990,2016.0,chrysler town & country,excellent,6.0,gas,100300.0,automatic,mini-van,silver,,2018-10-16,19
5800,2013.0,volkswagen jetta,excellent,4.0,gas,89000.0,automatic,sedan,silver,,2018-11-15,7
3700,2007.0,ford explorer,good,6.0,gas,151000.0,automatic,SUV,silver,,2018-07-03,12
4950,2005.0,subaru outback,good,4.0,gas,139976.0,automatic,wagon,green,1.0,2019-01-26,10
27000,2015.0,toyota tacoma,excellent,6.0,gas,59000.0,automatic,truck,grey,1.0,2018-10-20,28
20500,2006.0,jeep wrangler unlimited,excellent,6.0,gas,71500.0,automatic,offroad,blue,1.0,2018-07-10,63
8998,2012.0,toyota camry,excellent,4.0,gas,138800.0,automatic,sedan,black,,2018-09-25,47
29998,2015.0,ford f-150,excellent,8.0,gas,42964.0,automatic,truck,black,1.0,2018-06-13,53
19500,2010.0,toyota 4runner,excellent,6.0,gas,129330.0,automatic,SUV,black,1.0,2018-07-04,32
7995,2008.0,hyundai santa fe,excellent,6.0,gas,132417.0,automatic,SUV,grey,,2018-07-17,44
2995,2011.0,ford f-150,excellent,6.0,gas,91245.0,automatic,pickup,,1.0,2018-11-01,47
3500,2009.0,hyundai sonata,good,4.0,gas,106330.0,automatic,sedan,,,2018-05-27,41
5000,2010.0,chrysler 300,excellent,6.0,gas,126000.0,automatic,sedan,red,,2019-02-08,20
7995,2004.0,ford f250 super duty,good,8.0,diesel,166500.0,automatic,pickup,grey,,2018-08-05,7
10995,2004.0,ram 3500,good,6.0,diesel,213250.0,automatic,truck,green,1.0,2018-05-15,10
7800,2003.0,gmc sierra 1500,good,8.0,gas,163000.0,automatic,pickup,,1.0,2018-07-27,27
4994,2012.0,ford focus,good,4.0,gas,110884.0,automatic,sedan,grey,,2019-02-19,24
3200,2004.0,chevrolet tahoe,good,8.0,gas,184656.0,automatic,SUV,black,1.0,2019-03-05,21
14495,2011.0,chevrolet silverado 2500hd,excellent,8.0,diesel,186242.0,automatic,truck,,1.0,2018-08-27,45
3000,2006.0,volkswagen jetta,good,4.0,diesel,172431.0,automatic,sedan,silver,,2018-09-20,26
5999,2011.0,honda cr-v,good,4.0,gas,145488.0,automatic,SUV,white,,2018-10-12,37
10995,2013.0,subaru outback,excellent,4.0,gas,143707.0,automatic,wagon,blue,1.0,2018-12-27,40
10774,2016.0,toyota camry,good,4.0,gas,119037.0,automatic,sedan,black,,2018-10-06,10
11500,2015.0,nissan altima,excellent,4.0,gas,71031.0,automatic,coupe,red,,2018-11-03,148
8345,2011.0,ford edge,excellent,6.0,gas,111581.0,automatic,SUV,grey,,2018-11-07,86
11950,2014.0,ford mustang,like new,6.0,gas,71580.0,manual,coupe,red,,2019-01-30,49
3900,2006.0,honda civic,excellent,4.0,gas,158000.0,automatic,sedan,blue,,2018-11-05,1
5500,2009.0,ford f-150,good,8.0,gas,244560.0,automatic,pickup,white,1.0,2018-07-16,32
12000,2003.0,jeep wrangler,good,6.0,gas,90100.0,automatic,SUV,,1.0,2018-10-27,36
20000,2010.0,toyota tacoma,excellent,6.0,gas,115380.0,automatic,truck,black,1.0,2018-09-13,53
5500,2000.0,ford f350 super duty,like new,8.0,diesel,220000.0,automatic,pickup,custom,,2019-01-28,145
18500,2010.0,toyota tacoma,excellent,6.0,gas,155000.0,automatic,SUV,white,1.0,2019-04-02,49
18000,2018.0,subaru forester,excellent,4.0,gas,20000.0,automatic,SUV,red,1.0,2018-11-04,103
5975,2007.0,ford explorer,excellent,6.0,gas,113000.0,automatic,SUV,red,,2018-06-07,63
7500,2006.0,toyota tundra,good,8.0,gas,221860.0,automatic,truck,silver,1.0,2018-05-23,99
4700,2013.0,ford focus,excellent,4.0,gas,94144.0,automatic,sedan,grey,,2019-01-28,36
5000,2004.0,ford explorer,excellent,8.0,gas,160875.0,automatic,SUV,,1.0,2019-01-01,20
25998,2018.0,hyundai santa fe,excellent,6.0,gas,36233.0,automatic,SUV,white,,2019-04-15,7
18000,2013.0,toyota highlander,excellent,6.0,gas,67500.0,automatic,SUV,,1.0,2019-01-18,12
13400,2013.0,chevrolet equinox,excellent,4.0,gas,104251.0,automatic,SUV,white,1.0,2018-09-13,7
28498,2017.0,ford explorer,excellent,6.0,gas,21475.0,automatic,SUV,white,,2018-12-31,46
8650,2010.0,honda cr-v,excellent,4.0,gas,175290.0,automatic,SUV,,,2019-03-30,16
20990,2016.0,ford f-250 sd,good,8.0,gas,65685.0,automatic,truck,white,1.0,2018-09-03,20
18990,2015.0,ford f-250 sd,good,8.0,gas,68911.0,automatic,truck,white,,2018-08-09,8
10990,2011.0,ford f-350 sd,good,8.0,gas,120000.0,automatic,truck,white,,2018-05-30,41
12500,2012.0,jeep grand cherokee,excellent,6.0,gas,96235.0,automatic,SUV,grey,1.0,2019-01-30,30
5900,2012.0,toyota corolla,good,4.0,gas,127000.0,automatic,sedan,silver,,2018-05-21,60
4295,2004.0,dodge dakota,good,6.0,gas,137351.0,automatic,truck,blue,,2018-09-15,62
2600,2001.0,ford ranger,fair,6.0,gas,250000.0,automatic,pickup,red,,2019-04-02,51
20600,2016.0,buick enclave,good,6.0,gas,71490.0,automatic,SUV,,1.0,2018-07-13,43
15800,2012.0,ford escape,good,4.0,gas,59016.0,automatic,SUV,silver,1.0,2018-09-26,46
13200,2018.0,chevrolet equinox,good,4.0,gas,77708.0,automatic,SUV,,,2019-03-22,53
9600,2010.0,ford f-150,good,8.0,gas,250825.0,automatic,truck,,1.0,2018-11-11,35
11500,2017.0,hyundai sonata,good,4.0,gas,68314.0,automatic,sedan,black,,2018-07-03,74
3700,2007.0,ford explorer,good,6.0,gas,173187.0,automatic,SUV,white,1.0,2018-12-10,51
11000,2014.0,hyundai santa fe,like new,4.0,gas,99500.0,automatic,SUV,black,,2019-01-03,45
25648,2018.0,ford mustang,excellent,4.0,gas,10922.0,automatic,convertible,black,,2018-10-03,20
17500,2017.0,toyota camry,excellent,4.0,gas,31052.0,automatic,sedan,white,,2019-04-03,12
5988,2007.0,honda civic,excellent,4.0,gas,238385.0,automatic,sedan,blue,,2018-07-27,33
11900,2018.0,chevrolet equinox,good,4.0,gas,86000.0,automatic,SUV,blue,,2019-03-30,39
6950,2008.0,honda odyssey,excellent,6.0,gas,153592.0,automatic,mini-van,,,2018-05-14,25
5995,2006.0,honda odyssey,good,6.0,gas,179446.0,automatic,van,,,2018-05-25,31
3500,2014.0,chrysler 200,good,6.0,gas,118484.0,automatic,sedan,red,,2019-01-12,109
18999,2018.0,chevrolet equinox,good,4.0,gas,5274.0,automatic,SUV,silver,1.0,2018-12-08,20
13495,2016.0,toyota camry,like new,4.0,gas,47250.0,automatic,sedan,,,2019-03-22,44
5250,2013.0,hyundai sonata,excellent,4.0,gas,138400.0,automatic,sedan,grey,,2019-01-16,21
28900,2018.0,chevrolet silverado 1500,good,8.0,gas,1574.0,automatic,truck,white,1.0,2018-10-21,33
25900,2018.0,chevrolet traverse,good,6.0,gas,9949.0,automatic,SUV,green,1.0,2018-06-25,8
22450,2014.0,chevrolet silverado 2500hd,excellent,8.0,gas,116583.0,automatic,truck,white,1.0,2018-06-10,55
5699,2012.0,nissan sentra,excellent,4.0,gas,102812.0,manual,sedan,blue,,2018-08-26,22
19600,2015.0,chevrolet silverado,like new,6.0,gas,70424.0,automatic,truck,white,1.0,2018-12-17,61
5988,2001.0,ford ranger,excellent,6.0,gas,157500.0,automatic,truck,yellow,,2018-08-24,36
15000,2012.0,jeep wrangler,like new,6.0,gas,92200.0,manual,convertible,black,1.0,2018-12-25,46
16800,2014.0,gmc sierra 1500,excellent,8.0,gas,108000.0,automatic,truck,,1.0,2018-10-19,40
20000,2012.0,toyota tacoma,excellent,6.0,gas,107000.0,automatic,truck,black,1.0,2018-07-25,46
7500,2006.0,toyota tundra,good,8.0,gas,221860.0,automatic,truck,silver,1.0,2018-09-20,35
6997,2010.0,toyota corolla,good,4.0,gas,114159.0,automatic,sedan,,,2018-09-09,54
11997,2015.0,toyota camry,good,4.0,gas,100426.0,automatic,sedan,black,,2018-05-08,33
29500,2016.0,toyota 4runner,excellent,6.0,gas,89600.0,automatic,SUV,grey,1.0,2019-01-13,40
5499,2011.0,ford escape,like new,6.0,gas,108000.0,automatic,SUV,black,,2019-03-21,25
28995,2015.0,ram 1500,excellent,8.0,gas,39592.0,automatic,truck,grey,1.0,2018-08-15,23
22995,2010.0,ram 2500,excellent,6.0,diesel,186568.0,automatic,truck,silver,1.0,2018-09-05,15
24995,2015.0,ford f-150,excellent,8.0,gas,90868.0,automatic,truck,white,1.0,2018-09-22,23
27995,2014.0,ram 3500,excellent,8.0,gas,102235.0,automatic,truck,black,1.0,2019-01-06,35
22995,2014.0,ford f-150,excellent,8.0,gas,71808.0,automatic,truck,,1.0,2018-08-31,7
28995,2012.0,ford f-350 sd,excellent,8.0,diesel,174772.0,automatic,truck,white,1.0,2018-07-07,15
26300,2015.0,ford mustang gt coupe 2d,good,8.0,gas,38415.0,automatic,coupe,silver,,2019-01-03,115
8975,2011.0,jeep grand cherokee,good,6.0,gas,122000.0,automatic,SUV,white,1.0,2018-09-23,14
10995,2016.0,ford escape,excellent,4.0,gas,61992.0,automatic,SUV,,,2018-07-19,54
9750,2007.0,chevrolet silverado 1500,good,8.0,gas,193799.0,automatic,pickup,grey,1.0,2019-04-01,11
10988,2013.0,chevrolet silverado 1500,excellent,8.0,gas,181148.0,automatic,truck,,,2018-07-18,34
29950,2018.0,toyota tacoma,like new,6.0,gas,26400.0,automatic,truck,silver,1.0,2018-09-16,49
7995,2011.0,chevrolet impala,good,6.0,gas,148810.0,automatic,sedan,white,,2018-09-21,42
10999,2011.0,ram 1500,good,8.0,gas,160966.0,automatic,truck,red,1.0,2018-07-03,20
15000,2006.0,ram 2500,good,6.0,diesel,275000.0,automatic,pickup,,1.0,2018-12-29,36
8995,2008.0,ford edge,good,6.0,gas,128112.5,automatic,SUV,black,,2019-03-21,78
8988,2008.0,ram 1500,excellent,8.0,gas,119929.0,automatic,truck,blue,,2019-03-22,26
11800,2004.0,chevrolet corvette,like new,8.0,gas,83318.0,automatic,coupe,,,2019-01-16,76
26500,2014.0,jeep wrangler,like new,6.0,gas,37000.0,automatic,offroad,red,1.0,2018-10-01,49
25000,2008.0,ford f350,good,8.0,diesel,133425.0,automatic,truck,white,1.0,2019-04-18,22
18900,2010.0,toyota tacoma,good,6.0,gas,94560.0,automatic,truck,grey,1.0,2019-03-03,117
3795,2008.0,chevrolet trailblazer,excellent,6.0,gas,164000.0,automatic,SUV,silver,1.0,2018-11-30,22
18900,2013.0,toyota tacoma,good,6.0,gas,94560.0,automatic,truck,grey,1.0,2019-04-11,21
3500,2002.0,jeep grand cherokee,good,8.0,gas,161249.0,automatic,SUV,black,1.0,2018-12-03,96
10000,2003.0,ford f350,good,8.0,diesel,182748.0,automatic,truck,white,1.0,2018-09-19,52
4300,2005.0,toyota camry le,excellent,4.0,gas,143000.0,automatic,sedan,green,,2018-06-01,28
3100,2005.0,toyota corolla,good,4.0,gas,150943.5,automatic,sedan,silver,,2018-09-29,38
22000,2014.0,toyota 4runner,excellent,6.0,gas,124853.0,automatic,SUV,red,1.0,2018-12-22,20
9990,2015.0,ford focus,good,4.0,gas,54802.0,automatic,sedan,silver,,2018-09-30,11
9995,2011.0,hyundai santa fe,excellent,4.0,gas,127907.0,automatic,SUV,grey,1.0,2018-10-09,19
6900,2013.0,ford focus se,good,4.0,gas,103300.0,automatic,sedan,blue,,2018-11-02,11
24000,2017.0,toyota 4runner,excellent,6.0,gas,73450.0,automatic,SUV,silver,1.0,2018-05-31,37
5695,2013.0,volkswagen jetta,excellent,4.0,gas,89000.0,automatic,sedan,,,2019-02-05,7
10995,2010.0,chevrolet suburban,excellent,8.0,gas,174797.0,automatic,SUV,custom,1.0,2019-02-20,2
14995,2007.0,chevrolet silverado 2500hd,good,8.0,diesel,240000.0,automatic,truck,brown,1.0,2018-12-10,6
7500,2011.0,chevrolet equinox,excellent,4.0,gas,79919.0,automatic,SUV,black,,2019-04-12,57
8950,2015.0,ford fusion,good,4.0,gas,90770.0,automatic,sedan,black,,2018-12-19,7
13500,2016.0,toyota camry,good,4.0,gas,60035.0,automatic,sedan,custom,,2019-02-20,13
8450,2010.0,ram 1500,good,8.0,gas,189725.0,automatic,truck,grey,,2019-02-24,85
8225,2014.0,kia sorento,like new,4.0,gas,106145.0,automatic,SUV,silver,1.0,2019-04-01,164
4999,2005.0,toyota camry le,excellent,4.0,gas,133000.0,automatic,sedan,red,,2018-06-12,54
15200,2018.0,toyota corolla,like new,4.0,gas,14567.0,automatic,sedan,silver,,2018-05-25,10
14995,2005.0,chevrolet silverado 2500hd,excellent,8.0,diesel,193380.0,automatic,truck,grey,1.0,2018-10-31,18
18995,2012.0,ram 3500,excellent,6.0,diesel,297020.0,automatic,truck,silver,1.0,2018-11-27,20
18995,2011.0,ram 2500,excellent,6.0,diesel,200990.0,other,truck,white,1.0,2018-09-22,86
15995,2011.0,gmc sierra 1500,excellent,8.0,gas,94889.0,automatic,truck,silver,,2018-05-18,12
19995,2013.0,ford expedition,excellent,8.0,gas,104901.0,automatic,SUV,black,1.0,2018-11-19,25
15995,2014.0,ford f-150,excellent,8.0,gas,129075.0,automatic,truck,white,1.0,2018-10-03,37
10900,2014.0,jeep cherokee,excellent,4.0,gas,175000.0,automatic,SUV,black,1.0,2018-05-09,92
4995,2003.0,toyota highlander,good,6.0,gas,161847.0,automatic,SUV,red,1.0,2018-07-16,4
11000,2015.0,nissan altima,excellent,4.0,gas,36000.0,automatic,sedan,red,,2018-11-11,68
7800,2001.0,toyota tacoma,good,4.0,gas,203000.0,automatic,truck,red,,2018-11-23,20
5999,2009.0,hyundai santa fe,good,6.0,gas,131000.0,automatic,SUV,blue,1.0,2018-06-27,17
6995,2013.0,chevrolet impala,good,6.0,gas,126985.0,automatic,sedan,black,,2018-07-29,40
29500,2016.0,toyota 4runner,excellent,6.0,gas,89600.0,automatic,SUV,grey,1.0,2018-12-03,93
28500,2016.0,toyota tacoma,excellent,6.0,gas,39920.0,automatic,pickup,,1.0,2018-05-07,39
25150,2015.0,toyota tacoma,excellent,6.0,gas,53350.0,automatic,truck,white,1.0,2018-07-16,16
7495,2007.0,honda odyssey,good,6.0,gas,97349.0,automatic,van,custom,,2018-09-17,38
14995,2013.0,chevrolet tahoe,good,8.0,gas,177973.0,automatic,SUV,,1.0,2018-07-27,17
11995,2010.0,ford f-150,good,8.0,gas,161683.0,automatic,truck,white,,2018-12-29,23
22900,2012.0,toyota 4runner,excellent,6.0,gas,105556.0,automatic,SUV,,1.0,2019-04-19,24
4500,2004.0,ford ranger,good,6.0,gas,134239.0,automatic,truck,red,,2018-07-28,40
5950,2009.0,honda civic,excellent,4.0,gas,122000.0,automatic,sedan,grey,,2018-09-13,22
21500,2014.0,chevrolet tahoe,good,8.0,gas,42800.0,automatic,SUV,black,,2018-07-14,16
16950,2008.0,chevrolet silverado 2500hd,excellent,8.0,diesel,207597.0,automatic,truck,red,,2018-05-27,6
6995,2010.0,jeep grand cherokee,good,6.0,gas,151889.0,automatic,SUV,white,1.0,2019-03-11,22
